rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,gps_Date,gps_Time,gps_Lat,gps_Long,gps_Alt,gps_SIV,gps_FixType,gps_GroundSpeed,gps_Heading,gps_pDOP,pressure_Pa,humidity_%,altitude_m,temp_degC,output_Hz,
01/01/2000,01:06:19.60,-1000.98,-14.16,13.67,-0.47,-3.14,-1.51,261.60,-486.60,-682.20,23.33,09/30/2022,13:30:52.800,624545996,173907208,30877,15,3,64,27526250,147,100923.02,42.42,33.52,16.25,9.775,
01/01/2000,01:06:19.70,-998.05,-9.77,19.04,-0.13,-1.21,-0.21,261.75,-485.70,-682.35,23.33,09/30/2022,13:30:52.900,624545997,173907208,30886,15,3,23,27526250,147,100923.86,42.67,33.45,16.25,9.775,
01/01/2000,01:06:19.80,-995.61,-12.70,17.58,-0.33,-1.37,1.50,260.10,-486.30,-683.25,22.95,09/30/2022,13:30:53.000,624545998,173907209,30886,15,3,24,27526250,147,100914.78,42.53,34.20,16.25,9.775,
01/01/2000,01:06:19.90,-998.05,-15.63,9.28,-1.28,1.12,0.24,261.15,-486.60,-682.20,23.14,09/30/2022,13:30:53.100,624545998,173907209,30892,15,3,16,27526250,147,100918.36,42.33,33.90,16.24,9.775,
01/01/2000,01:06:20.00,-1004.39,-5.37,8.79,-0.64,0.50,-0.66,262.05,-485.70,-681.90,22.81,09/30/2022,13:30:53.200,624545999,173907211,30892,15,3,35,27526250,147,100921.33,42.66,33.43,16.24,9.775,
01/01/2000,01:06:20.10,-1000.0,-8.79,15.14,-1.15,-1.79,-1.36,260.25,-485.70,-682.65,23.14,09/30/2022,13:30:53.300,624545999,173907211,30898,15,3,14,27526250,147,100924.94,42.50,33.36,16.25,9.775,
01/01/2000,01:06:20.20,-1022.46,-2.44,14.16,-0.06,-2.34,-0.87,260.55,-486.45,-682.65,23.14,09/30/2022,13:30:53.400,624546000,173907212,30906,15,3,17,27526250,147,100921.11,42.46,33.68,16.25,9.775,
01/01/2000,01:06:20.30,-993.65,2.44,23.44,-0.48,-2.47,2.63,261.60,-485.55,-681.75,23.09,09/30/2022,13:30:53.500,624546000,173907213,30916,15,3,38,27526250,147,100918.36,42.41,33.90,16.25,9.775,
01/01/2000,01:06:20.40,-995.12,-14.65,4.88,0.37,1.04,-0.38,260.25,-489.90,-678.60,23.09,09/30/2022,13:30:53.600,624546001,173907214,30926,15,3,15,27526250,147,100925.77,42.40,33.29,16.25,9.775,
01/01/2000,01:06:20.50,-1005.37,-21.00,12.21,0.12,-3.27,0.14,260.40,-485.55,-684.30,22.81,09/30/2022,13:30:53.700,624546002,173907214,30928,15,3,11,27526250,147,100925.77,42.22,33.74,16.23,9.775,
01/01/2000,01:06:20.60,-1004.39,-13.18,19.53,1.79,-2.28,1.89,261.90,-486.30,-682.20,23.29,09/30/2022,13:30:53.800,624546002,173907215,30930,15,3,10,27526250,147,100923.25,42.52,33.50,16.24,9.775,
01/01/2000,01:06:20.70,-1001.95,-8.79,13.67,0.96,-1.82,0.91,261.90,-487.35,-682.20,23.29,09/30/2022,13:30:53.900,624546003,173907216,30938,15,3,11,27526250,147,100924.94,42.58,33.36,16.25,9.775,
01/01/2000,01:06:20.80,-1001.46,-11.23,19.04,0.12,-1.96,2.56,259.80,-486.45,-683.10,22.81,09/30/2022,13:30:54.000,624546004,173907216,30944,15,3,17,27526250,147,100925.77,42.62,33.29,16.25,9.775,
01/01/2000,01:06:20.90,-1008.79,-13.67,11.72,1.95,1.78,2.27,261.30,-486.45,-682.65,23.33,09/30/2022,13:30:54.100,624546004,173907217,30950,15,3,9,27526250,147,100928.52,42.41,33.52,16.24,9.775,
01/01/2000,01:06:21.00,-1000.0,-9.77,4.88,1.03,0.37,-1.19,261.60,-487.05,-681.45,23.05,09/30/2022,13:30:54.200,624546005,173907218,30944,15,3,21,27526250,147,100924.94,42.50,33.36,16.25,9.775,
01/01/2000,01:06:21.10,-1012.21,-4.39,8.30,1.34,0.22,-0.65,260.25,-485.70,-681.60,23.33,09/30/2022,13:30:54.300,624546005,173907219,30947,15,3,18,27526250,147,100923.02,42.55,33.52,16.25,9.775,
01/01/2000,01:06:21.20,-994.14,-9.77,7.32,1.47,-1.21,-3.21,260.10,-487.05,-683.25,22.81,09/30/2022,13:30:54.400,624546006,173907220,30943,15,3,10,27526250,147,100920.27,42.55,33.74,16.24,9.775,
01/01/2000,01:06:21.30,-996.58,-3.42,12.21,-0.49,-0.40,0.02,261.0,-486.0,-681.90,22.95,09/30/2022,13:30:54.500,624546007,173907221,30940,15,3,31,27526250,147,100924.94,42.44,33.36,16.25,9.775,
01/01/2000,01:06:21.40,-1011.23,-9.28,16.11,0.50,0.09,-2.02,261.0,-486.90,-682.35,22.95,09/30/2022,13:30:54.600,624546008,173907222,30941,15,3,21,27526250,147,100923.02,42.15,33.97,16.24,9.775,
01/01/2000,01:06:21.50,-1011.72,-12.70,14.65,1.01,-0.40,0.04,261.75,-486.45,-682.35,22.95,09/30/2022,13:30:54.700,624546008,173907223,30944,15,3,23,27526250,147,100924.94,42.10,33.36,16.25,9.775,
01/01/2000,01:06:21.61,-1005.37,3.42,11.23,-0.56,-1.15,2.95,261.30,-486.45,-681.15,23.29,09/30/2022,13:30:54.800,624546009,173907224,30934,15,3,31,27526250,147,100923.02,42.48,33.52,16.25,9.775,
01/01/2000,01:06:21.71,-1002.44,-8.30,1.95,0.63,-1.66,-1.31,260.10,-485.10,-682.50,23.09,09/30/2022,13:30:54.900,624546010,173907224,30938,15,3,13,27526250,147,100925.77,42.27,33.29,16.24,9.775,
01/01/2000,01:06:21.81,-1000.98,-11.72,10.25,-2.47,2.27,-1.47,261.30,-486.45,-682.65,23.05,09/30/2022,13:30:55.000,624546010,173907225,30931,15,3,21,27526250,149,100927.69,42.29,33.59,16.24,9.775,
01/01/2000,01:06:21.91,-1008.79,-3.42,17.58,2.33,-0.56,2.68,260.55,-486.90,-681.90,23.09,09/30/2022,13:30:55.100,624546011,173907226,30918,15,3,24,27526250,149,100916.70,42.96,34.04,16.25,9.775,
01/01/2000,01:06:22.01,-1010.74,-20.02,7.32,2.85,-4.40,0.56,260.85,-485.55,-681.0,23.09,09/30/2022,13:30:55.200,624546011,173907227,30927,15,3,20,27526250,147,100917.52,42.22,33.97,16.25,9.775,
01/01/2000,01:06:22.11,-1003.42,-10.74,14.16,0.92,-3.12,2.16,261.30,-485.25,-681.90,23.05,09/30/2022,13:30:55.300,624546012,173907227,30928,15,3,20,27526250,163,100920.27,42.17,33.74,16.24,9.775,
01/01/2000,01:06:22.21,-1006.35,-11.72,16.60,0.0,-1.15,2.27,259.50,-486.45,-681.90,23.09,09/30/2022,13:30:55.400,624546013,173907229,30930,15,3,12,27526250,163,100916.70,42.37,34.04,16.25,9.775,
01/01/2000,01:06:22.31,-1014.65,-8.79,15.14,0.18,-1.68,-1.05,261.0,-487.20,-681.90,23.09,09/30/2022,13:30:55.500,624546013,173907229,30937,15,3,12,27526250,163,100923.86,42.46,33.45,16.24,9.775,
01/01/2000,01:06:22.41,-991.70,-13.67,16.11,-1.91,-0.08,-1.48,261.60,-487.35,-682.20,23.05,09/30/2022,13:30:55.600,624546013,173907230,30944,15,3,48,27526250,163,100921.33,42.34,33.66,16.24,9.775,
01/01/2000,01:06:22.51,-998.05,-5.37,10.25,0.25,1.42,-2.18,261.0,-486.90,-681.60,22.90,09/30/2022,13:30:55.700,624546013,173907231,30948,15,3,14,27526250,163,100921.33,42.56,33.66,16.24,9.775,
01/01/2000,01:06:22.61,-1005.86,-2.93,14.16,-1.17,-1.83,-0.44,260.10,-486.60,-681.75,23.24,09/30/2022,13:30:55.800,624546014,173907232,30948,15,3,3,27526250,163,100921.33,42.45,33.66,16.24,9.775,
01/01/2000,01:06:22.71,-999.02,-9.77,11.23,-0.85,-0.29,1.40,259.65,-487.35,-682.95,22.81,09/30/2022,13:30:55.900,624546015,173907233,30957,15,3,20,27526250,163,100924.94,42.37,33.36,16.24,9.775,
01/01/2000,01:06:22.81,-1008.79,-10.74,13.18,-0.31,-2.32,3.31,260.40,-486.30,-682.50,23.14,09/30/2022,13:30:56.000,624546015,173907235,30934,15,3,29,27526250,149,100927.69,42.28,33.13,16.24,9.775,
01/01/2000,01:06:22.91,-1008.30,-14.65,13.67,0.05,-2.03,-0.90,260.55,-486.90,-681.60,23.29,09/30/2022,13:30:56.100,624546015,173907235,30923,15,3,31,27526250,149,100921.33,42.44,33.89,16.24,9.775,
01/01/2000,01:06:23.01,-1012.21,-2.93,4.88,1.16,0.49,1.18,262.05,-486.45,-682.35,23.09,09/30/2022,13:30:56.200,624546016,173907237,30893,15,3,49,27526250,149,100926.83,42.11,33.20,16.24,9.775,
01/01/2000,01:06:23.11,-1012.21,-9.77,12.70,0.27,-0.19,-0.53,261.75,-485.70,-682.35,23.14,09/30/2022,13:30:56.300,624546017,173907237,30873,15,3,26,27526250,149,100918.58,42.60,33.89,16.25,9.775,
01/01/2000,01:06:23.21,-999.02,-7.81,2.93,-0.45,-0.85,-0.40,261.15,-487.35,-682.50,23.09,09/30/2022,13:30:56.400,624546017,173907238,30871,15,3,37,27526250,163,100931.27,42.21,32.83,16.25,9.775,
01/01/2000,01:06:23.31,-1007.81,-10.25,13.67,-1.33,1.93,0.21,261.60,-485.85,-682.50,23.24,09/30/2022,13:30:56.500,624546018,173907239,30865,15,3,34,27526250,163,100925.77,42.52,33.29,16.24,9.775,
01/01/2000,01:06:23.41,-1007.32,0.49,15.14,0.52,3.01,-0.12,260.25,-486.90,-683.40,23.09,09/30/2022,13:30:56.600,624546019,173907240,30859,15,3,21,27526250,163,100924.94,42.51,33.81,16.25,9.775,
01/01/2000,01:06:23.51,-1005.37,-2.44,14.65,0.65,-2.50,-0.34,261.0,-486.0,-681.90,22.95,09/30/2022,13:30:56.700,624546019,173907242,30847,15,3,34,27526250,163,100923.86,42.55,33.45,16.24,9.775,
01/01/2000,01:06:23.61,-1003.91,-5.86,8.30,0.32,-0.92,-1.04,261.0,-486.45,-681.15,23.29,09/30/2022,13:30:56.800,624546020,173907242,30839,15,3,21,27526250,149,100927.69,42.64,33.13,16.24,9.775,
01/01/2000,01:06:23.71,-1009.77,-6.35,10.25,2.08,-0.05,2.56,262.50,-486.45,-681.90,22.95,09/30/2022,13:30:56.900,624546020,173907243,30840,15,3,25,27526250,163,100926.83,42.37,33.20,16.25,9.775,
01/01/2000,01:06:23.81,-1005.37,-8.30,6.84,-0.85,0.44,1.58,260.85,-485.55,-681.75,23.09,09/30/2022,13:30:57.000,624546021,173907243,30833,15,3,31,27526250,163,100928.52,42.52,33.06,16.24,9.775,
01/01/2000,01:06:23.91,-1014.65,-14.16,16.60,0.41,-2.08,1.17,261.90,-487.80,-682.50,22.81,09/30/2022,13:30:57.100,624546021,173907244,30828,15,3,27,27526250,163,100921.33,42.30,33.66,16.24,9.775,
01/01/2000,01:06:24.01,-1010.74,-8.30,14.16,1.63,-0.92,3.15,260.85,-486.60,-683.25,23.05,09/30/2022,13:30:57.200,624546022,173907244,30832,15,3,41,27526250,163,100935.94,42.12,32.44,16.24,9.775,
01/01/2000,01:06:24.11,-1002.93,-19.04,12.70,-1.08,-2.20,0.75,260.85,-485.85,-681.0,23.09,09/30/2022,13:30:57.300,624546022,173907245,30811,15,3,36,27526250,152,100924.94,42.46,33.36,16.23,9.775,
01/01/2000,01:06:24.21,-994.14,-7.32,18.55,0.82,-3.27,0.18,260.25,-485.70,-681.15,23.14,09/30/2022,13:30:57.400,624546023,173907246,30803,15,3,10,27526250,152,100925.99,42.42,33.27,16.23,9.775,
01/01/2000,01:06:24.31,-1012.21,-3.91,7.81,0.34,-1.48,2.15,260.85,-485.85,-682.50,23.05,09/30/2022,13:30:57.500,624546023,173907246,30799,15,3,27,27526250,152,100923.25,42.53,33.50,16.24,9.775,
01/01/2000,01:06:24.41,-998.54,-14.16,-0.98,-0.31,0.27,-0.52,261.0,-487.20,-682.65,22.90,09/30/2022,13:30:57.600,624546023,173907247,30773,15,3,40,27526250,152,100927.69,42.91,33.13,16.24,9.775,
01/01/2000,01:06:24.51,-1002.93,-15.63,21.48,1.47,-4.0,0.87,261.30,-486.90,-683.40,23.33,09/30/2022,13:30:57.700,624546023,173907247,30777,15,3,9,27526250,152,100919.45,42.21,33.81,16.23,9.775,
01/01/2000,01:06:24.61,-1002.44,-25.39,14.16,-2.18,1.27,1.64,260.25,-486.45,-681.90,23.05,09/30/2022,13:30:57.800,624546023,173907248,30756,15,3,10,27526250,152,100925.99,42.33,33.27,16.25,9.775,
01/01/2000,01:06:24.71,-1009.77,-21.00,12.21,0.91,-2.11,0.59,260.55,-486.0,-682.65,23.09,09/30/2022,13:30:57.900,624546023,173907248,30756,15,3,35,27526250,152,100923.02,42.54,33.52,16.24,9.775,
01/01/2000,01:06:24.81,-1007.32,-18.07,11.72,-0.30,-3.33,0.15,260.85,-487.05,-682.95,23.09,09/30/2022,13:30:58.000,624546024,173907249,30738,15,3,15,27526250,152,100927.69,42.53,33.36,16.23,9.775,
01/01/2000,01:06:24.91,-1012.21,-10.74,12.21,1.27,-0.39,1.0,260.40,-485.85,-682.20,23.05,09/30/2022,13:30:58.100,624546024,173907249,30727,15,3,26,27526250,140,100919.66,42.30,33.80,16.23,9.775,
01/01/2000,01:06:25.01,-1002.44,-5.86,4.39,1.76,0.50,1.32,262.05,-486.0,-682.35,22.90,09/30/2022,13:30:58.200,624546025,173907251,30703,15,3,19,27526250,140,100923.25,42.62,33.50,16.24,9.775,
01/01/2000,01:06:25.11,-1004.88,-11.72,20.51,2.46,-1.27,0.46,260.10,-485.85,-682.50,23.24,09/30/2022,13:30:58.300,624546024,173907250,30697,15,3,42,27526250,140,100927.69,42.38,33.13,16.24,9.775,
01/01/2000,01:06:25.21,-999.02,-10.74,9.77,1.44,-0.24,0.21,260.10,-486.30,-682.20,23.05,09/30/2022,13:30:58.400,624546025,173907252,30670,15,3,11,27526250,140,100922.19,42.50,33.13,16.24,9.775,
01/01/2000,01:06:25.31,-1012.70,-6.35,6.35,-0.24,-3.86,-0.23,260.25,-486.0,-682.35,23.14,09/30/2022,13:30:58.500,624546025,173907252,30646,15,3,19,27526250,140,100929.58,42.18,32.97,16.24,9.775,
01/01/2000,01:06:25.41,-996.09,-11.23,10.74,0.15,-2.01,1.70,261.0,-485.70,-681.90,23.09,09/30/2022,13:30:58.600,624546026,173907253,30632,15,3,21,27526250,140,100924.08,42.29,33.43,16.25,9.775,
01/01/2000,01:06:25.51,-1009.77,-22.95,7.81,-0.29,0.23,1.53,261.0,-486.45,-682.35,23.09,09/30/2022,13:30:58.700,624546027,173907254,30602,15,3,6,27526250,140,100923.02,42.58,33.52,16.23,9.775,
01/01/2000,01:06:25.61,-1014.65,-23.44,3.91,0.88,-2.40,0.18,261.0,-487.20,-683.10,22.95,09/30/2022,13:30:58.800,624546027,173907254,30584,15,3,13,27526250,140,100925.99,42.55,33.27,16.24,9.775,
01/01/2000,01:06:25.71,-1006.84,-9.28,20.51,0.22,-1.54,-1.24,260.85,-487.05,-681.45,23.09,09/30/2022,13:30:58.900,624546028,173907255,30560,15,3,14,27526250,140,100927.69,42.43,33.13,16.24,9.775,
01/01/2000,01:06:25.81,-1010.74,-20.02,12.21,1.46,-1.30,1.12,260.10,-486.60,-682.20,23.09,09/30/2022,13:30:59.000,624546028,173907255,30534,15,3,7,27526250,140,100924.08,42.62,33.43,16.23,9.775,
01/01/2000,01:06:25.91,-1003.42,-9.28,13.18,-0.15,0.89,-0.70,261.90,-486.60,-682.20,23.14,09/30/2022,13:30:59.100,624546029,173907256,30519,15,3,17,27526250,140,100915.0,42.56,34.19,16.23,9.775,
01/01/2000,01:06:26.01,-1006.35,-5.37,14.65,-0.80,-1.63,-1.24,260.85,-487.80,-682.20,22.81,09/30/2022,13:30:59.200,624546029,173907257,30495,15,3,33,27526250,140,100920.50,42.42,33.73,16.24,9.775,
01/01/2000,01:06:26.11,-996.09,-19.04,21.48,-0.87,-1.11,-0.47,260.55,-485.70,-683.40,23.09,09/30/2022,13:30:59.300,624546030,173907258,30473,15,3,4,27526250,140,100919.45,42.52,33.81,16.23,9.775,
01/01/2000,01:06:26.21,-999.51,-24.41,1.46,1.24,-1.89,2.46,262.65,-485.55,-682.50,23.09,09/30/2022,13:30:59.400,624546031,173907258,30451,15,3,10,27526250,149,100923.25,42.54,33.50,16.23,9.775,
01/01/2000,01:06:26.31,-999.51,-11.72,8.79,0.71,-2.13,-2.84,261.60,-486.30,-682.95,23.09,09/30/2022,13:30:59.500,624546031,173907258,30425,15,3,13,27526250,149,100925.99,42.43,33.27,16.23,9.775,
01/01/2000,01:06:26.41,-992.19,-5.37,6.84,0.44,-3.41,2.63,259.80,-486.0,-681.90,23.24,09/30/2022,13:30:59.600,624546032,173907258,30408,15,3,15,27526250,149,100928.74,42.57,33.04,16.24,9.775,
01/01/2000,01:06:26.51,-1010.74,-18.55,7.32,-1.33,-1.02,-0.02,261.60,-485.55,-682.20,22.90,09/30/2022,13:30:59.700,624546033,173907259,30380,15,3,20,27526250,149,100924.08,42.76,33.20,16.23,9.775,
01/01/2000,01:06:26.61,-1001.46,-9.28,11.23,-0.17,-4.13,-1.45,260.85,-485.85,-682.20,23.05,09/30/2022,13:30:59.800,624546033,173907260,30355,15,3,5,27526250,149,100923.25,42.63,33.50,16.23,9.775,
01/01/2000,01:06:26.71,-1019.53,-7.81,16.11,1.79,-0.59,2.15,260.40,-486.30,-682.95,23.09,09/30/2022,13:30:59.900,624546034,173907260,30339,15,3,9,27526250,149,100925.99,42.40,33.27,16.24,9.775,
01/01/2000,01:06:26.81,-1003.91,-3.91,10.74,0.49,-0.85,-1.40,261.30,-485.25,-681.60,23.14,09/30/2022,13:31:00.000,624546035,173907260,30311,15,3,34,27526250,149,100921.33,42.54,33.66,16.24,9.775,
01/01/2000,01:06:26.92,-1002.44,-13.18,9.28,-0.45,-0.40,-0.60,260.85,-485.85,-681.0,22.95,09/30/2022,13:31:00.100,624546035,173907261,30285,15,3,18,27526250,149,100929.58,42.37,32.97,16.23,9.775,
01/01/2000,01:06:27.01,-1009.28,-9.28,15.14,3.38,-0.09,0.22,260.25,-486.45,-680.85,23.43,09/30/2022,13:31:00.300,624546036,173907262,30244,15,3,9,27526250,149,100917.75,42.46,33.96,16.24,9.775,
01/01/2000,01:06:27.20,-1003.42,-7.81,14.16,0.68,-0.15,0.62,262.05,-486.0,-680.85,23.09,09/30/2022,13:31:00.400,624546037,173907262,30233,15,3,12,27526250,149,100922.19,42.55,33.59,16.23,9.775,
01/01/2000,01:06:27.30,-989.26,-15.63,17.58,-0.41,-0.91,0.02,261.30,-486.90,-681.90,23.24,09/30/2022,13:31:00.500,624546038,173907263,30206,15,3,41,27526250,149,100920.50,42.50,33.96,16.23,9.775,
01/01/2000,01:06:27.40,-1005.86,-11.23,3.42,0.82,-3.47,-0.05,260.55,-486.45,-681.90,22.61,09/30/2022,13:31:00.600,624546038,173907263,30190,15,3,24,27526250,149,100923.25,42.49,33.50,16.24,9.775,
01/01/2000,01:06:27.51,-1012.21,-5.86,19.04,-0.38,0.69,-2.40,260.40,-486.60,-682.95,23.09,09/30/2022,13:31:00.700,624546039,173907263,30171,15,3,8,27526250,149,100926.83,42.55,33.20,16.22,9.775,
01/01/2000,01:06:27.61,-1000.0,-8.30,12.21,1.88,1.05,0.27,260.25,-486.0,-681.15,23.09,09/30/2022,13:31:00.800,624546039,173907263,30151,15,3,22,27526250,149,100918.83,42.22,33.87,16.22,9.775,
01/01/2000,01:06:27.71,-1007.32,-16.11,1.95,-0.43,1.31,0.97,261.30,-486.45,-681.90,22.95,09/30/2022,13:31:00.900,624546040,173907264,30137,15,3,28,27526250,149,100921.58,42.45,33.64,16.23,9.775,
01/01/2000,01:06:27.81,-998.05,-5.37,18.07,1.02,-3.77,1.0,261.60,-485.85,-681.45,23.14,09/30/2022,13:31:01.000,624546040,173907265,30111,15,3,13,27526250,149,100928.74,42.37,33.04,16.23,9.775,
01/01/2000,01:06:27.91,-1000.49,-5.86,11.72,0.82,-2.99,0.33,260.55,-487.65,-682.65,23.05,09/30/2022,13:31:01.100,624546041,173907265,30106,15,3,13,27526250,149,100919.66,42.64,33.80,16.23,9.775,
01/01/2000,01:06:28.01,-1000.49,-8.79,3.42,1.48,-0.56,0.61,261.90,-487.05,-682.95,23.24,09/30/2022,13:31:01.200,624546041,173907265,30085,15,3,18,27526250,149,100923.25,42.63,33.50,16.23,9.775,
01/01/2000,01:06:28.11,-1000.98,-2.93,21.97,0.19,0.10,1.60,260.85,-486.60,-681.75,23.09,09/30/2022,13:31:01.300,624546042,173907266,30060,15,3,18,27526250,149,100925.16,42.52,33.34,16.22,9.775,
01/01/2000,01:06:28.21,-1009.28,-4.39,15.14,1.72,-2.23,2.66,260.55,-486.0,-681.90,23.24,09/30/2022,13:31:01.500,624546043,173907266,30032,15,3,26,27526250,149,100916.08,42.55,33.87,16.23,9.775,
01/01/2000,01:06:28.40,-1006.84,-7.32,14.16,1.30,-3.76,1.59,258.90,-485.55,-682.95,23.14,09/30/2022,13:31:01.600,624546044,173907266,30026,15,3,23,27526250,149,100920.50,42.52,33.73,16.23,9.775,
01/01/2000,01:06:28.50,-1008.30,-15.63,14.16,0.51,-3.64,3.34,260.55,-486.90,-681.90,23.24,09/30/2022,13:31:01.700,624546045,173907267,30000,15,3,4,27526250,149,100930.66,42.39,32.88,16.23,9.775,
01/01/2000,01:06:28.60,-1001.46,-2.93,9.77,-1.93,1.36,-1.07,261.15,-485.85,-681.75,23.09,09/30/2022,13:31:01.800,624546045,173907267,29994,15,3,10,27526250,149,100923.25,42.43,33.50,16.21,9.775,
01/01/2000,01:06:28.70,-1000.49,6.84,14.16,0.31,1.67,0.79,261.15,-486.30,-682.20,22.95,09/30/2022,13:31:01.900,624546046,173907268,29979,15,3,31,27526250,149,100922.66,42.53,33.55,16.22,9.775,
01/01/2000,01:06:28.80,-1005.37,5.37,-4.39,0.18,1.25,1.18,260.40,-487.05,-683.25,23.24,09/30/2022,13:31:02.000,624546046,173907268,29970,15,3,12,27526250,149,100921.58,42.40,33.64,16.22,9.775,
01/01/2000,01:06:28.90,-1015.63,-3.91,7.81,-2.12,-2.95,0.05,261.15,-485.85,-681.0,23.24,09/30/2022,13:31:02.100,624546047,173907269,29947,15,3,19,27526250,149,100929.0,42.49,33.02,16.22,9.775,
01/01/2000,01:06:29.00,-1006.35,-15.14,21.00,-0.43,2.60,0.18,261.15,-485.10,-681.75,22.90,09/30/2022,13:31:02.200,624546047,173907269,29938,15,3,9,27526250,148,100915.25,42.32,34.16,16.23,9.775,
01/01/2000,01:06:29.11,-1012.70,-8.30,14.65,0.68,-0.45,-0.25,261.30,-485.70,-681.15,23.09,09/30/2022,13:31:02.300,624546048,173907269,29927,15,3,17,27526250,148,100923.25,42.25,33.50,16.22,9.775,
01/01/2000,01:06:29.21,-1012.70,-3.42,16.60,0.78,0.39,-1.54,260.55,-486.45,-682.35,22.90,09/30/2022,13:31:02.400,624546048,173907270,29908,15,3,18,27526250,148,100924.33,42.33,33.41,16.24,9.775,
01/01/2000,01:06:29.31,-998.54,-7.32,7.81,2.66,-1.10,0.48,261.15,-485.85,-682.20,22.95,09/30/2022,13:31:02.500,624546049,173907270,29897,15,3,14,27526250,149,100918.58,42.63,33.89,16.23,9.775,
01/01/2000,01:06:29.41,-1002.93,-15.63,12.70,2.51,-0.02,3.03,261.15,-486.30,-682.50,23.05,09/30/2022,13:31:02.600,624546050,173907270,29890,15,3,18,27526250,149,100925.16,42.51,33.34,16.22,9.775,
01/01/2000,01:06:29.51,-1016.11,0.0,12.21,-0.34,-2.05,1.89,260.55,-486.0,-682.65,23.09,09/30/2022,13:31:02.800,624546052,173907271,29845,15,3,20,27526250,149,100924.33,42.39,33.41,16.22,9.774,
01/01/2000,01:06:29.70,-1000.49,-6.35,23.93,0.85,-2.24,1.54,261.60,-485.85,-682.20,23.29,09/30/2022,13:31:02.900,624546053,173907270,29834,15,3,32,27526250,149,100921.58,42.31,33.64,16.22,9.774,
01/01/2000,01:06:29.80,-1012.70,-4.39,12.70,-0.67,-4.59,0.89,262.05,-487.65,-681.60,23.09,09/30/2022,13:31:03.000,624546054,173907271,29817,15,3,5,27526250,149,100918.0,42.23,33.93,16.22,9.774,
01/01/2000,01:06:29.90,-999.02,7.81,8.30,-0.56,1.63,1.50,260.25,-486.90,-682.35,23.24,09/30/2022,13:31:03.100,624546055,173907272,29794,15,3,14,27526250,149,100924.33,42.44,33.41,16.22,9.774,
01/01/2000,01:06:30.00,-1009.28,-20.51,16.60,0.44,-0.63,0.79,261.15,-486.60,-682.20,23.33,09/30/2022,13:31:03.200,624546055,173907272,29776,15,3,18,27526250,148,100927.08,42.24,33.18,16.22,9.774,
01/01/2000,01:06:30.10,-1004.88,-10.25,10.25,0.05,-1.30,1.66,261.0,-487.20,-681.60,23.09,09/30/2022,13:31:03.300,624546056,173907272,29757,15,3,22,27526250,148,100927.08,42.43,33.18,16.23,9.775,
01/01/2000,01:06:30.20,-1004.88,-11.72,10.25,0.39,0.29,-1.30,262.35,-484.65,-682.50,23.09,09/30/2022,13:31:03.400,624546057,173907272,29752,15,3,12,27526250,148,100928.74,42.56,33.04,16.22,9.775,
01/01/2000,01:06:30.30,-994.14,-4.39,-3.91,1.35,-0.68,0.57,260.85,-486.60,-682.20,22.81,09/30/2022,13:31:03.500,624546058,173907273,29724,15,3,6,27526250,148,100918.0,42.44,33.48,16.23,9.775,
01/01/2000,01:06:30.41,-1008.79,-3.42,11.23,1.28,-0.96,-0.94,260.40,-485.85,-681.45,23.24,09/30/2022,13:31:03.600,624546059,173907273,29703,15,3,42,27526250,149,100928.74,42.38,33.04,16.22,9.775,
01/01/2000,01:06:30.51,-994.63,-9.77,12.21,1.98,0.37,-3.27,262.80,-486.0,-681.90,22.95,09/30/2022,13:31:03.700,624546059,173907274,29689,15,3,19,27526250,149,100929.83,42.38,33.41,16.22,9.775,
01/01/2000,01:06:30.61,-1009.77,-8.30,8.30,0.93,-0.97,-0.67,261.15,-485.55,-683.25,22.95,09/30/2022,13:31:03.800,624546060,173907274,29680,15,3,11,27526250,149,100921.58,42.32,33.64,16.22,9.775,
01/01/2000,01:06:30.71,-1000.98,-12.70,17.09,1.06,-0.50,-0.29,262.05,-486.0,-683.10,23.33,09/30/2022,13:31:03.900,624546061,173907273,29662,15,3,22,27526250,149,100923.50,42.58,33.48,16.23,9.775,
01/01/2000,01:06:30.81,-1005.86,-17.58,15.63,0.63,1.34,-2.25,262.05,-485.25,-682.65,23.09,09/30/2022,13:31:04.000,624546062,173907275,29642,15,3,31,27526250,149,100922.41,42.54,33.57,16.23,9.775,
01/01/2000,01:06:30.91,-1007.32,-12.70,20.51,0.40,-1.92,0.95,260.85,-485.55,-682.20,22.95,09/30/2022,13:31:04.100,624546063,173907275,29633,15,3,7,27526250,149,100922.41,42.48,33.57,16.22,9.775,
01/01/2000,01:06:31.01,-994.63,-1.95,4.39,-0.12,-0.22,-1.15,261.60,-485.85,-681.45,23.24,09/30/2022,13:31:04.200,624546063,173907276,29611,16,3,12,27526250,142,100924.33,42.30,33.41,16.21,9.775,
01/01/2000,01:06:31.11,-1009.28,-8.30,1.95,-1.10,-0.73,0.60,260.40,-486.60,-681.45,23.09,09/30/2022,13:31:04.300,624546064,173907276,29598,15,3,10,27526250,144,100919.91,42.58,33.77,16.22,9.775,
01/01/2000,01:06:31.21,-991.21,-6.35,23.44,-0.63,1.15,-1.26,260.85,-486.30,-683.25,22.90,09/30/2022,13:31:04.400,624546065,173907276,29580,15,3,19,27526250,144,100920.75,42.35,33.71,16.21,9.775,
